index,Year,State,Sport,Boys School,Girls School,Boys Participation,Girls Participation
39492,2007/2008,CO,Bowling,0.0,0.0,0.0,0.0
39493,2007/2008,CO,Canoeing,0.0,0.0,0.0,0.0
39494,2007/2008,CO,Competitive Spirit Squad,47.0,330.0,233.0,5637.0
39495,2007/2008,CO,Crew,0.0,0.0,0.0,0.0
39496,2007/2008,CO,Cross Country,204.0,204.0,3545.0,3317.0
39497,2007/2008,CO,Decathlon,0.0,0.0,0.0,0.0
39498,2007/2008,CO,Equestrian,0.0,0.0,0.0,0.0
39499,2007/2008,CO,Fencing,0.0,0.0,0.0,0.0
39500,2007/2008,CO,Field Hockey,14.0,14.0,102.0,402.0
39501,2007/2008,CO,Flag Football,0.0,0.0,0.0,0.0
39502,2007/2008,CO,Football -- 11-Player,161.0,10.0,17764.0,15.0
39503,2007/2008,CO,Football -- 6-player,23.0,3.0,464.0,8.0
39504,2007/2008,CO,Football -- 8-player,48.0,10.0,1033.0,21.0
39505,2007/2008,CO,Football -- 9-player,0.0,0.0,0.0,0.0
39506,2007/2008,CO,Golf,195.0,195.0,2342.0,1404.0
39507,2007/2008,CO,Gymnastics,2.0,46.0,10.0,562.0
39508,2007/2008,CO,Heptathlon,0.0,0.0,0.0,0.0
39509,2007/2008,CO,Ice Hockey,25.0,6.0,711.0,9.0
39510,2007/2008,CO,Judo,0.0,0.0,0.0,0.0
39511,2007/2008,CO,Lacrosse,50.0,38.0,3045.0,1421.0
39512,2007/2008,CO,Native Youth Olympics,0.0,0.0,0.0,0.0
39513,2007/2008,CO,Other 1:,0.0,0.0,0.0,0.0
39514,2007/2008,CO,Other 2:,0.0,0.0,0.0,0.0
39515,2007/2008,CO,Pentathlon,0.0,0.0,0.0,0.0
39516,2007/2008,CO,Riflery,0.0,0.0,0.0,0.0
39517,2007/2008,CO,Rodeo,0.0,0.0,0.0,0.0
39518,2007/2008,CO,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39519,2007/2008,CO,Skiing -- Alpine,15.0,15.0,137.0,137.0
39520,2007/2008,CO,Skiing -- Cross Country,15.0,15.0,121.0,122.0
39521,2007/2008,CO,Snowboarding,0.0,0.0,0.0,0.0
39522,2007/2008,CO,Soccer,176.0,189.0,6989.0,6923.0
39523,2007/2008,CO,Softball -- Fast Pitch,0.0,88.0,0.0,3833.0
39524,2007/2008,CO,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
39525,2007/2008,CO,Soft Tennis,0.0,0.0,0.0,0.0
39526,2007/2008,CO,Swimming & Diving,92.0,126.0,1898.0,3814.0
39527,2007/2008,CO,Synchronized Swimming,0.0,0.0,0.0,0.0
39528,2007/2008,CO,Team Tennis,0.0,0.0,0.0,0.0
39529,2007/2008,CO,Tennis,144.0,144.0,2752.0,4601.0
39530,2007/2008,CO,Track and Field -- Indoor,0.0,0.0,0.0,0.0
39531,2007/2008,CO,Track and Field -- Outdoor,301.0,301.0,8419.0,6287.0
39532,2007/2008,CO,Volleyball,16.0,322.0,361.0,8918.0
39533,2007/2008,CO,Water Polo,0.0,0.0,0.0,0.0
39534,2007/2008,CO,Weight Lifting,0.0,0.0,0.0,0.0
39535,2007/2008,CO,Wrestling,235.0,43.0,5175.0,73.0
39536,2007/2008,CT,Adapted Bowling,0.0,0.0,0.0,0.0
39537,2007/2008,CT,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39538,2007/2008,CT,Adapted Soccer,0.0,0.0,0.0,0.0
39539,2007/2008,CT,Adapted Softball,0.0,0.0,0.0,0.0
39540,2007/2008,CT,Archery,0.0,0.0,0.0,0.0
39541,2007/2008,CT,Badminton,0.0,0.0,0.0,0.0
39542,2007/2008,CT,Baseball,168.0,0.0,6034.0,1.0
39543,2007/2008,CT,Basketball,178.0,178.0,5182.0,4059.0
39544,2007/2008,CT,Bowling,0.0,116.0,171.0,2201.0
39545,2007/2008,CT,Canoeing,0.0,0.0,0.0,0.0
39546,2007/2008,CT,Competitive Spirit Squad,0.0,0.0,0.0,0.0
39547,2007/2008,CT,Crew,0.0,0.0,0.0,0.0
39548,2007/2008,CT,Cross Country,167.0,160.0,3676.0,2630.0
39549,2007/2008,CT,Decathlon,0.0,0.0,0.0,0.0
39550,2007/2008,CT,Equestrian,0.0,0.0,0.0,0.0
39551,2007/2008,CT,Fencing,0.0,0.0,0.0,0.0
39552,2007/2008,CT,Field Hockey,0.0,78.0,0.0,3290.0
39553,2007/2008,CT,Flag Football,0.0,0.0,0.0,0.0
39554,2007/2008,CT,Football -- 11-Player,142.0,0.0,10228.0,13.0
39555,2007/2008,CT,Football -- 6-player,0.0,0.0,0.0,0.0
39556,2007/2008,CT,Football -- 8-player,0.0,0.0,0.0,0.0
39557,2007/2008,CT,Football -- 9-player,0.0,0.0,0.0,0.0
39558,2007/2008,CT,Golf,152.0,37.0,1871.0,518.0
39559,2007/2008,CT,Gymnastics,0.0,58.0,0.0,443.0
39560,2007/2008,CT,Heptathlon,0.0,0.0,0.0,0.0
39561,2007/2008,CT,Ice Hockey,65.0,0.0,1743.0,6.0
39562,2007/2008,CT,Judo,0.0,0.0,0.0,0.0
39563,2007/2008,CT,Lacrosse,77.0,71.0,4123.0,3024.0
39564,2007/2008,CT,Native Youth Olympics,0.0,0.0,0.0,0.0
39565,2007/2008,CT,Other 1:,0.0,0.0,0.0,0.0
39566,2007/2008,CT,Other 2:,0.0,0.0,0.0,0.0
39567,2007/2008,CT,Pentathlon,0.0,0.0,0.0,0.0
39568,2007/2008,CT,Riflery,0.0,0.0,0.0,0.0
39569,2007/2008,CT,Rodeo,0.0,0.0,0.0,0.0
39570,2007/2008,CT,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39571,2007/2008,CT,Skiing -- Alpine,0.0,0.0,0.0,0.0
39572,2007/2008,CT,Skiing -- Cross Country,0.0,0.0,0.0,0.0
39573,2007/2008,CT,Snowboarding,0.0,0.0,0.0,0.0
39574,2007/2008,CT,Soccer,175.0,154.0,7056.0,5877.0
39575,2007/2008,CT,Softball -- Fast Pitch,0.0,176.0,0.0,4616.0
39576,2007/2008,CT,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
39577,2007/2008,CT,Soft Tennis,0.0,0.0,0.0,0.0
39578,2007/2008,CT,Swimming & Diving,94.0,96.0,1909.0,2737.0
39579,2007/2008,CT,Synchronized Swimming,0.0,0.0,0.0,0.0
39580,2007/2008,CT,Team Tennis,0.0,0.0,0.0,0.0
39581,2007/2008,CT,Tennis,138.0,137.0,2449.0,3117.0
39582,2007/2008,CT,Track and Field -- Indoor,149.0,144.0,4883.0,4723.0
39583,2007/2008,CT,Track and Field -- Outdoor,162.0,158.0,6811.0,6045.0
39584,2007/2008,CT,Volleyball,37.0,154.0,724.0,4340.0
39585,2007/2008,CT,Water Polo,0.0,0.0,0.0,0.0
39586,2007/2008,CT,Weight Lifting,0.0,0.0,0.0,0.0
39587,2007/2008,CT,Wrestling,125.0,0.0,2918.0,84.0
39588,2007/2008,DC,Adapted Bowling,0.0,0.0,0.0,0.0
39589,2007/2008,DC,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39590,2007/2008,DC,Adapted Soccer,0.0,0.0,0.0,0.0
39591,2007/2008,DC,Adapted Softball,0.0,0.0,0.0,0.0
39592,2007/2008,DC,Archery,0.0,0.0,0.0,0.0
39593,2007/2008,DC,Badminton,0.0,0.0,0.0,0.0
39594,2007/2008,DC,Baseball,13.0,0.0,227.0,0.0
39595,2007/2008,DC,Basketball,15.0,15.0,356.0,205.0
39596,2007/2008,DC,Bowling,0.0,0.0,0.0,0.0
39597,2007/2008,DC,Canoeing,0.0,0.0,0.0,0.0
39598,2007/2008,DC,Competitive Spirit Squad,0.0,14.0,0.0,133.0
39599,2007/2008,DC,Crew,1.0,1.0,41.0,49.0
39600,2007/2008,DC,Cross Country,11.0,9.0,94.0,65.0
39601,2007/2008,DC,Decathlon,0.0,0.0,0.0,0.0
39602,2007/2008,DC,Equestrian,0.0,0.0,0.0,0.0
39603,2007/2008,DC,Fencing,0.0,0.0,0.0,0.0
39604,2007/2008,DC,Field Hockey,0.0,0.0,0.0,0.0
39605,2007/2008,DC,Flag Football,0.0,0.0,0.0,0.0
39606,2007/2008,DC,Football -- 11-Player,12.0,0.0,727.0,0.0
39607,2007/2008,DC,Football -- 6-player,0.0,0.0,0.0,0.0
39608,2007/2008,DC,Football -- 8-player,0.0,0.0,0.0,0.0
39609,2007/2008,DC,Football -- 9-player,0.0,0.0,0.0,0.0
39610,2007/2008,DC,Golf,6.0,4.0,60.0,21.0
39611,2007/2008,DC,Gymnastics,0.0,0.0,0.0,0.0
39612,2007/2008,DC,Heptathlon,0.0,0.0,0.0,0.0
39613,2007/2008,DC,Ice Hockey,0.0,0.0,0.0,0.0
39614,2007/2008,DC,Judo,0.0,0.0,0.0,0.0
39615,2007/2008,DC,Lacrosse,0.0,1.0,0.0,17.0
39616,2007/2008,DC,Native Youth Olympics,0.0,0.0,0.0,0.0
39617,2007/2008,DC,Other 1:,0.0,0.0,0.0,0.0
39618,2007/2008,DC,Other 2:,0.0,0.0,0.0,0.0
39619,2007/2008,DC,Pentathlon,0.0,0.0,0.0,0.0
39620,2007/2008,DC,Riflery,0.0,0.0,0.0,0.0
39621,2007/2008,DC,Rodeo,0.0,0.0,0.0,0.0
39622,2007/2008,DC,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39623,2007/2008,DC,Skiing -- Alpine,7.0,7.0,158.0,97.0
39624,2007/2008,DC,Skiing -- Cross Country,0.0,0.0,0.0,0.0
39625,2007/2008,DC,Snowboarding,0.0,0.0,0.0,0.0
39626,2007/2008,DC,Soccer,7.0,5.0,143.0,120.0
39627,2007/2008,DC,Softball -- Fast Pitch,0.0,13.0,0.0,158.0
39628,2007/2008,DC,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
39629,2007/2008,DC,Soft Tennis,0.0,0.0,0.0,0.0
39630,2007/2008,DC,Swimming & Diving,3.0,3.0,19.0,22.0
39631,2007/2008,DC,Synchronized Swimming,0.0,0.0,0.0,0.0
39632,2007/2008,DC,Team Tennis,0.0,0.0,0.0,0.0
39633,2007/2008,DC,Tennis,7.0,7.0,33.0,51.0
39634,2007/2008,DC,Track and Field -- Indoor,12.0,11.0,139.0,73.0
39635,2007/2008,DC,Track and Field -- Outdoor,12.0,10.0,181.0,103.0
39636,2007/2008,DC,Volleyball,0.0,12.0,0.0,148.0
39637,2007/2008,DC,Water Polo,0.0,0.0,0.0,0.0
39638,2007/2008,DC,Weight Lifting,0.0,0.0,0.0,0.0
39639,2007/2008,DC,Wrestling,0.0,0.0,0.0,0.0
39640,2007/2008,DE,Adapted Bowling,0.0,0.0,0.0,0.0
39641,2007/2008,DE,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39642,2007/2008,DE,Adapted Soccer,0.0,0.0,0.0,0.0
39643,2007/2008,DE,Adapted Softball,0.0,0.0,0.0,0.0
39644,2007/2008,DE,Archery,0.0,0.0,0.0,0.0
39645,2007/2008,DE,Badminton,0.0,0.0,0.0,0.0
39646,2007/2008,DE,Baseball,47.0,0.0,1410.0,0.0
39647,2007/2008,DE,Basketball,50.0,49.0,1395.0,968.0
39648,2007/2008,DE,Bowling,0.0,0.0,0.0,0.0
39649,2007/2008,DE,Canoeing,0.0,0.0,0.0,0.0
39650,2007/2008,DE,Competitive Spirit Squad,0.0,15.0,0.0,323.0
39651,2007/2008,DE,Crew,2.0,2.0,63.0,65.0
39652,2007/2008,DE,Cross Country,39.0,39.0,732.0,630.0
39653,2007/2008,DE,Decathlon,0.0,0.0,0.0,0.0
39654,2007/2008,DE,Equestrian,0.0,0.0,0.0,0.0
39655,2007/2008,DE,Fencing,0.0,0.0,0.0,0.0
39656,2007/2008,DE,Field Hockey,0.0,44.0,0.0,1511.0
39657,2007/2008,DE,Flag Football,0.0,0.0,0.0,0.0
39658,2007/2008,DE,Football -- 11-Player,43.0,0.0,3224.0,0.0
39659,2007/2008,DE,Football -- 6-player,0.0,0.0,0.0,0.0
39660,2007/2008,DE,Football -- 8-player,0.0,0.0,0.0,0.0
39661,2007/2008,DE,Football -- 9-player,0.0,0.0,0.0,0.0
39662,2007/2008,DE,Golf,44.0,17.0,387.0,32.0
39663,2007/2008,DE,Gymnastics,0.0,0.0,0.0,0.0
39664,2007/2008,DE,Heptathlon,0.0,0.0,0.0,0.0
39665,2007/2008,DE,Ice Hockey,0.0,0.0,0.0,0.0
39666,2007/2008,DE,Judo,0.0,0.0,0.0,0.0
39667,2007/2008,DE,Lacrosse,34.0,24.0,1349.0,678.0
39668,2007/2008,DE,Native Youth Olympics,0.0,0.0,0.0,0.0
39669,2007/2008,DE,Other 1:,0.0,0.0,0.0,0.0
39670,2007/2008,DE,Other 2:,0.0,0.0,0.0,0.0
39671,2007/2008,DE,Pentathlon,0.0,0.0,0.0,0.0
39672,2007/2008,DE,Riflery,0.0,0.0,0.0,0.0
39673,2007/2008,DE,Rodeo,0.0,0.0,0.0,0.0
39674,2007/2008,DE,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39675,2007/2008,DE,Skiing -- Alpine,0.0,0.0,0.0,0.0
39676,2007/2008,DE,Skiing -- Cross Country,0.0,0.0,0.0,0.0
39677,2007/2008,DE,Snowboarding,0.0,0.0,0.0,0.0
39678,2007/2008,DE,Soccer,45.0,48.0,1677.0,1295.0
39679,2007/2008,DE,Softball -- Fast Pitch,0.0,42.0,0.0,911.0
39680,2007/2008,DE,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
39681,2007/2008,DE,Soft Tennis,0.0,0.0,0.0,0.0
39682,2007/2008,DE,Swimming & Diving,28.0,30.0,504.0,741.0
39683,2007/2008,DE,Synchronized Swimming,0.0,0.0,0.0,0.0
39684,2007/2008,DE,Team Tennis,0.0,0.0,0.0,0.0
39685,2007/2008,DE,Tennis,28.0,28.0,408.0,512.0
39686,2007/2008,DE,Track and Field -- Indoor,30.0,31.0,728.0,747.0
39687,2007/2008,DE,Track and Field -- Outdoor,38.0,40.0,1032.0,821.0
39688,2007/2008,DE,Volleyball,5.0,43.0,101.0,1206.0
39689,2007/2008,DE,Water Polo,0.0,0.0,0.0,0.0
39690,2007/2008,DE,Weight Lifting,0.0,0.0,0.0,0.0
39691,2007/2008,DE,Wrestling,41.0,0.0,1045.0,5.0
39692,2007/2008,FL,Adapted Bowling,0.0,0.0,0.0,0.0
39693,2007/2008,FL,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39694,2007/2008,FL,Adapted Soccer,0.0,0.0,0.0,0.0
39695,2007/2008,FL,Adapted Softball,0.0,0.0,0.0,0.0
39696,2007/2008,FL,Archery,0.0,0.0,0.0,0.0
39697,2007/2008,FL,Badminton,13.0,13.0,52.0,72.0
39698,2007/2008,FL,Baseball,558.0,0.0,13341.0,8.0
39699,2007/2008,FL,Basketball,629.0,604.0,14028.0,10447.0
39700,2007/2008,FL,Bowling,129.0,154.0,1027.0,1377.0
39701,2007/2008,FL,Canoeing,0.0,0.0,0.0,0.0
39702,2007/2008,FL,Competitive Spirit Squad,0.0,192.0,201.0,4310.0
39703,2007/2008,FL,Crew,11.0,10.0,206.0,151.0
39704,2007/2008,FL,Cross Country,505.0,497.0,6255.0,5960.0
39705,2007/2008,FL,Decathlon,0.0,0.0,0.0,0.0
39706,2007/2008,FL,Equestrian,0.0,0.0,0.0,0.0
39707,2007/2008,FL,Fencing,0.0,0.0,0.0,0.0
39708,2007/2008,FL,Field Hockey,0.0,0.0,0.0,0.0
39709,2007/2008,FL,Flag Football,0.0,155.0,0.0,4497.0
39710,2007/2008,FL,Football -- 11-Player,509.0,0.0,36101.0,3.0
39711,2007/2008,FL,Football -- 6-player,0.0,0.0,0.0,0.0
39712,2007/2008,FL,Football -- 8-player,0.0,0.0,0.0,0.0
39713,2007/2008,FL,Football -- 9-player,0.0,0.0,0.0,0.0
39714,2007/2008,FL,Golf,475.0,385.0,3508.0,2194.0
39715,2007/2008,FL,Gymnastics,0.0,0.0,0.0,0.0
39716,2007/2008,FL,Heptathlon,0.0,0.0,0.0,0.0
39717,2007/2008,FL,Ice Hockey,0.0,0.0,0.0,0.0
39718,2007/2008,FL,Judo,0.0,0.0,0.0,0.0
39719,2007/2008,FL,Lacrosse,66.0,66.0,2349.0,1872.0
39720,2007/2008,FL,Native Youth Olympics,0.0,0.0,0.0,0.0
39721,2007/2008,FL,Other 1:,0.0,0.0,0.0,0.0
39722,2007/2008,FL,Other 2:,0.0,0.0,0.0,0.0
39723,2007/2008,FL,Pentathlon,0.0,0.0,0.0,0.0
39724,2007/2008,FL,Riflery,0.0,0.0,0.0,0.0
39725,2007/2008,FL,Rodeo,0.0,0.0,0.0,0.0
39726,2007/2008,FL,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39727,2007/2008,FL,Skiing -- Alpine,0.0,0.0,0.0,0.0
39728,2007/2008,FL,Skiing -- Cross Country,0.0,0.0,0.0,0.0
39729,2007/2008,FL,Snowboarding,0.0,0.0,0.0,0.0
39730,2007/2008,FL,Soccer,476.0,491.0,13392.0,13418.0
39731,2007/2008,FL,Softball -- Fast Pitch,0.0,526.0,0.0,9826.0
39732,2007/2008,FL,Softball -- Slow Pitch,0.0,37.0,0.0,659.0
39733,2007/2008,FL,Soft Tennis,0.0,0.0,0.0,0.0
39734,2007/2008,FL,Swimming & Diving,402.0,415.0,5399.0,6639.0
39735,2007/2008,FL,Synchronized Swimming,0.0,0.0,0.0,0.0
39736,2007/2008,FL,Team Tennis,0.0,0.0,0.0,0.0
39737,2007/2008,FL,Tennis,445.0,461.0,4118.0,4677.0
39738,2007/2008,FL,Track and Field -- Indoor,0.0,0.0,0.0,0.0
39739,2007/2008,FL,Track and Field -- Outdoor,514.0,514.0,14954.0,12175.0
39740,2007/2008,FL,Volleyball,118.0,579.0,1709.0,12724.0
39741,2007/2008,FL,Water Polo,69.0,70.0,914.0,1058.0
39742,2007/2008,FL,Weight Lifting,217.0,183.0,5315.0,3827.0
39743,2007/2008,FL,Wrestling,357.0,28.0,8011.0,383.0
39744,2007/2008,GA,Adapted Bowling,0.0,0.0,0.0,0.0
39745,2007/2008,GA,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39746,2007/2008,GA,Adapted Soccer,0.0,0.0,0.0,0.0
39747,2007/2008,GA,Adapted Softball,0.0,0.0,0.0,0.0
39748,2007/2008,GA,Archery,0.0,0.0,0.0,0.0
39749,2007/2008,GA,Badminton,0.0,0.0,0.0,0.0
39750,2007/2008,GA,Baseball,387.0,12.0,12060.0,51.0
39751,2007/2008,GA,Basketball,396.0,394.0,11770.0,9177.0
39752,2007/2008,GA,Bowling,0.0,0.0,0.0,0.0
39753,2007/2008,GA,Canoeing,0.0,0.0,0.0,0.0
39754,2007/2008,GA,Competitive Spirit Squad,28.0,231.0,76.0,5195.0
39755,2007/2008,GA,Crew,0.0,0.0,0.0,0.0
39756,2007/2008,GA,Cross Country,351.0,347.0,6103.0,4615.0
39757,2007/2008,GA,Decathlon,0.0,0.0,0.0,0.0
39758,2007/2008,GA,Equestrian,0.0,0.0,0.0,0.0
39759,2007/2008,GA,Fencing,0.0,0.0,0.0,0.0
39760,2007/2008,GA,Field Hockey,0.0,0.0,0.0,0.0
39761,2007/2008,GA,Flag Football,0.0,0.0,0.0,0.0
39762,2007/2008,GA,Football -- 11-Player,377.0,12.0,32209.0,58.0
39763,2007/2008,GA,Football -- 6-player,0.0,0.0,0.0,0.0
39764,2007/2008,GA,Football -- 8-player,0.0,0.0,0.0,0.0
39765,2007/2008,GA,Football -- 9-player,0.0,0.0,0.0,0.0
39766,2007/2008,GA,Golf,355.0,311.0,3077.0,1554.0
39767,2007/2008,GA,Gymnastics,0.0,41.0,0.0,411.0
39768,2007/2008,GA,Heptathlon,0.0,0.0,0.0,0.0
39769,2007/2008,GA,Ice Hockey,0.0,0.0,0.0,0.0
39770,2007/2008,GA,Judo,0.0,0.0,0.0,0.0
39771,2007/2008,GA,Lacrosse,45.0,49.0,2082.0,1716.0
39772,2007/2008,GA,Native Youth Olympics,0.0,0.0,0.0,0.0
39773,2007/2008,GA,Other 1:,18.0,12.0,113.0,60.0
39774,2007/2008,GA,Other 2:,18.0,13.0,113.0,83.0
39775,2007/2008,GA,Pentathlon,0.0,0.0,0.0,0.0
39776,2007/2008,GA,Riflery,103.0,87.0,714.0,302.0
39777,2007/2008,GA,Rodeo,0.0,0.0,0.0,0.0
39778,2007/2008,GA,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39779,2007/2008,GA,Skiing -- Alpine,0.0,0.0,0.0,0.0
39780,2007/2008,GA,Skiing -- Cross Country,0.0,0.0,0.0,0.0
39781,2007/2008,GA,Snowboarding,0.0,0.0,0.0,0.0
39782,2007/2008,GA,Soccer,308.0,310.0,9288.0,8492.0
39783,2007/2008,GA,Softball -- Fast Pitch,0.0,371.0,0.0,7738.0
39784,2007/2008,GA,Softball -- Slow Pitch,0.0,18.0,0.0,312.0
39785,2007/2008,GA,Soft Tennis,0.0,0.0,0.0,0.0
39786,2007/2008,GA,Swimming & Diving,195.0,192.0,2626.0,3176.0
39787,2007/2008,GA,Synchronized Swimming,0.0,0.0,0.0,0.0
39788,2007/2008,GA,Team Tennis,355.0,360.0,4189.0,4826.0
39789,2007/2008,GA,Tennis,0.0,0.0,0.0,0.0
39790,2007/2008,GA,Track and Field -- Indoor,0.0,0.0,0.0,0.0
39791,2007/2008,GA,Track and Field -- Outdoor,382.0,375.0,11609.0,8951.0
39792,2007/2008,GA,Volleyball,0.0,259.0,0.0,5875.0
39793,2007/2008,GA,Water Polo,0.0,0.0,0.0,0.0
39794,2007/2008,GA,Weight Lifting,90.0,23.0,3642.0,501.0
39795,2007/2008,GA,Wrestling,299.0,44.0,7719.0,99.0
39796,2007/2008,HI,Adapted Bowling,0.0,0.0,0.0,0.0
39797,2007/2008,HI,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39798,2007/2008,HI,Adapted Soccer,0.0,0.0,0.0,0.0
39799,2007/2008,HI,Adapted Softball,0.0,0.0,0.0,0.0
39800,2007/2008,HI,Archery,0.0,0.0,0.0,0.0
39801,2007/2008,HI,Badminton,0.0,0.0,0.0,0.0
39802,2007/2008,HI,Baseball,53.0,4.0,1770.0,8.0
39803,2007/2008,HI,Basketball,69.0,66.0,1786.0,1288.0
39804,2007/2008,HI,Bowling,54.0,54.0,582.0,552.0
39805,2007/2008,HI,Canoeing,57.0,59.0,1161.0,1212.0
39806,2007/2008,HI,Competitive Spirit Squad,19.0,48.0,42.0,744.0
39807,2007/2008,HI,Crew,0.0,0.0,0.0,0.0
39808,2007/2008,HI,Cross Country,67.0,68.0,1110.0,1064.0
39809,2007/2008,HI,Decathlon,0.0,0.0,0.0,0.0
39810,2007/2008,HI,Equestrian,0.0,0.0,0.0,0.0
39811,2007/2008,HI,Fencing,0.0,0.0,0.0,0.0
39812,2007/2008,HI,Field Hockey,0.0,0.0,0.0,0.0
39813,2007/2008,HI,Flag Football,0.0,0.0,0.0,0.0
39814,2007/2008,HI,Football -- 11-Player,48.0,8.0,5009.0,20.0
39815,2007/2008,HI,Football -- 6-player,0.0,0.0,0.0,0.0
39816,2007/2008,HI,Football -- 8-player,0.0,0.0,0.0,0.0
39817,2007/2008,HI,Football -- 9-player,0.0,0.0,0.0,0.0
39818,2007/2008,HI,Golf,58.0,58.0,458.0,202.0
39819,2007/2008,HI,Gymnastics,0.0,1.0,0.0,5.0
39820,2007/2008,HI,Heptathlon,0.0,0.0,0.0,0.0
39821,2007/2008,HI,Ice Hockey,0.0,0.0,0.0,0.0
39822,2007/2008,HI,Judo,43.0,44.0,699.0,358.0
39823,2007/2008,HI,Lacrosse,0.0,0.0,0.0,0.0
39824,2007/2008,HI,Native Youth Olympics,0.0,0.0,0.0,0.0
39825,2007/2008,HI,Other 1:,42.0,43.0,572.0,458.0
39826,2007/2008,HI,Other 2:,9.0,8.0,111.0,78.0
39827,2007/2008,HI,Pentathlon,0.0,0.0,0.0,0.0
39828,2007/2008,HI,Riflery,0.0,0.0,0.0,0.0
39829,2007/2008,HI,Rodeo,0.0,0.0,0.0,0.0
39830,2007/2008,HI,Rythmic Gymnastics,0.0,0.0,0.0,0.0
39831,2007/2008,HI,Skiing -- Alpine,0.0,0.0,0.0,0.0
39832,2007/2008,HI,Skiing -- Cross Country,0.0,0.0,0.0,0.0
39833,2007/2008,HI,Snowboarding,0.0,0.0,0.0,0.0
39834,2007/2008,HI,Soccer,53.0,53.0,1533.0,1666.0
39835,2007/2008,HI,Softball -- Fast Pitch,0.0,52.0,0.0,1287.0
39836,2007/2008,HI,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
39837,2007/2008,HI,Soft Tennis,13.0,15.0,164.0,235.0
39838,2007/2008,HI,Swimming & Diving,51.0,57.0,458.0,696.0
39839,2007/2008,HI,Synchronized Swimming,0.0,0.0,0.0,0.0
39840,2007/2008,HI,Team Tennis,63.0,63.0,769.0,913.0
39841,2007/2008,HI,Tennis,63.0,63.0,769.0,913.0
39842,2007/2008,HI,Track and Field -- Indoor,0.0,0.0,0.0,0.0
39843,2007/2008,HI,Track and Field -- Outdoor,65.0,62.0,2079.0,1408.0
39844,2007/2008,HI,Volleyball,57.0,68.0,1091.0,1964.0
39845,2007/2008,HI,Water Polo,12.0,27.0,172.0,481.0
39846,2007/2008,HI,Weight Lifting,0.0,0.0,0.0,0.0
39847,2007/2008,HI,Wrestling,54.0,55.0,1199.0,415.0
39848,2007/2008,ID,Adapted Bowling,0.0,0.0,0.0,0.0
39849,2007/2008,ID,Adapted Floor Hockey,0.0,0.0,0.0,0.0
39850,2007/2008,ID,Adapted Soccer,0.0,0.0,0.0,0.0
39851,2007/2008,ID,Adapted Softball,0.0,0.0,0.0,0.0
39852,2007/2008,ID,Archery,0.0,0.0,0.0,0.0
39853,2007/2008,ID,Badminton,0.0,0.0,0.0,0.0
39854,2007/2008,ID,Baseball,90.0,0.0,2516.0,0.0
39855,2007/2008,ID,Basketball,143.0,142.0,3904.0,3342.0
39856,2007/2008,ID,Bowling,0.0,0.0,0.0,0.0
39857,2007/2008,ID,Canoeing,0.0,0.0,0.0,0.0
39858,2007/2008,ID,Competitive Spirit Squad,26.0,84.0,62.0,1404.0
39859,2007/2008,ID,Crew,0.0,0.0,0.0,0.0
39860,2007/2008,ID,Cross Country,102.0,101.0,1335.0,1072.0
39861,2007/2008,ID,Decathlon,0.0,0.0,0.0,0.0
39862,2007/2008,ID,Equestrian,0.0,0.0,0.0,0.0
39863,2007/2008,ID,Fencing,0.0,0.0,0.0,0.0
39864,2007/2008,ID,Field Hockey,0.0,0.0,0.0,0.0
39865,2007/2008,ID,Flag Football,0.0,0.0,0.0,0.0
39866,2007/2008,ID,Football -- 11-Player,104.0,6.0,7059.0,6.0
39867,2007/2008,ID,Football -- 6-player,0.0,0.0,0.0,0.0
39868,2007/2008,ID,Football -- 8-player,30.0,0.0,653.0,0.0
39869,2007/2008,ID,Football -- 9-player,0.0,0.0,0.0,0.0
39870,2007/2008,ID,Golf,90.0,84.0,1042.0,515.0
39871,2007/2008,ID,Gymnastics,0.0,0.0,0.0,0.0
39872,2007/2008,ID,Heptathlon,0.0,0.0,0.0,0.0
39873,2007/2008,ID,Ice Hockey,0.0,0.0,0.0,0.0
39874,2007/2008,ID,Judo,0.0,0.0,0.0,0.0
39875,2007/2008,ID,Lacrosse,0.0,0.0,0.0,0.0
39876,2007/2008,ID,Native Youth Olympics,0.0,0.0,0.0,0.0
39877,2007/2008,ID,Other 1:,3.0,57.0,6.0,975.0
39878,2007/2008,ID,Other 2:,0.0,0.0,0.0,0.0
39879,2007/2008,ID,Pentathlon,0.0,0.0,0.0,0.0
